Time,Unsubtracted Heat Flow,Baseline Heat Flow,Program Temperature,Sample Temperature,Approx. Gas Flow,Heat Flow Calibration,Uncorrected Heat Flow, 
17.321250,12.436573,12.142623,80.000000,80.083000,0.000000,1.056615,12.436573, 
17.322917,12.436467,12.142517,80.000000,80.083000,0.000000,1.056615,12.436467, 
17.324583,12.436467,12.142517,80.000000,80.087000,0.000000,1.056615,12.436467, 
17.326250,12.436256,12.142517,80.000000,80.079000,0.000000,1.056615,12.436256, 
17.327917,12.436256,12.142623,80.000000,80.079000,0.000000,1.056615,12.436256, 
17.329583,12.436150,12.142411,80.000000,80.083000,0.000000,1.056615,12.436150, 
17.331250,12.436256,12.142517,80.000000,80.083000,0.000000,1.056615,12.436256, 
17.332917,12.436256,12.142517,80.000000,80.083000,0.000000,1.056615,12.436256, 
17.334583,12.436362,12.142623,80.000000,80.083000,0.000000,1.056615,12.436362, 
17.336250,12.436256,12.142834,80.000000,80.083000,0.000000,1.056615,12.436256, 
17.337917,12.436150,12.143045,80.000000,80.083000,0.000000,1.056615,12.436150, 
17.339583,12.436045,12.143151,80.000000,80.087000,0.000000,1.056615,12.436045, 
17.341250,12.436150,12.143257,80.000000,80.087000,0.000000,1.056615,12.436150, 
17.342917,12.436150,12.143362,80.000000,80.087000,0.000000,1.056615,12.436150, 
17.344583,12.436150,12.143257,80.000000,80.087000,0.000000,1.056615,12.436150, 
17.346250,12.436256,12.143468,80.000000,80.083000,0.000000,1.056615,12.436256, 
17.347917,12.436573,12.143574,80.000000,80.083000,0.000000,1.056615,12.436573, 
17.349583,12.436679,12.143574,80.000000,80.083000,0.000000,1.056615,12.436679, 
17.351250,12.436679,12.143574,80.000000,80.083000,0.000000,1.056615,12.436679, 
17.352917,12.436784,12.143574,80.000000,80.083000,0.000000,1.056615,12.436784, 
17.354583,12.436679,12.143574,80.000000,80.087000,0.000000,1.056615,12.436679, 
17.356250,12.436679,12.143468,80.000000,80.083000,0.000000,1.056615,12.436679, 
17.357917,12.436890,12.143362,80.000000,80.087000,0.000000,1.056615,12.436890, 
17.359583,12.437101,12.143362,80.000000,80.083000,0.000000,1.056615,12.437101, 
17.361250,12.436890,12.143257,80.000000,80.083000,0.000000,1.056615,12.436890, 
17.362917,12.437101,12.143151,80.000000,80.083000,0.000000,1.056615,12.437101, 
17.364583,12.436996,12.142940,80.000000,80.083000,0.000000,1.056615,12.436996, 
17.366250,12.437207,12.142940,80.000000,80.087000,0.000000,1.056615,12.437207, 
17.367917,12.437207,12.142834,80.000000,80.083000,0.000000,1.056615,12.437207, 
17.369583,12.437101,12.143045,80.000000,80.083000,0.000000,1.056615,12.437101, 
17.371250,12.437101,12.142834,80.000000,80.083000,0.000000,1.056615,12.437101, 
17.372917,12.437101,12.142834,80.000000,80.083000,0.000000,1.056615,12.437101, 
17.374583,12.436996,12.142834,80.000000,80.083000,0.000000,1.056615,12.436996, 
17.376250,12.436996,12.142834,80.000000,80.083000,0.000000,1.056615,12.436996, 
17.377917,12.436784,12.142940,80.000000,80.083000,0.000000,1.056615,12.436784, 
17.379583,12.436784,12.142834,80.000000,80.083000,0.000000,1.056615,12.436784, 
17.381250,12.436679,12.142623,80.000000,80.083000,0.000000,1.056615,12.436679, 
17.382917,12.436890,12.142623,80.000000,80.087000,0.000000,1.056615,12.436890, 
17.384583,12.436784,12.142517,80.000000,80.087000,0.000000,1.056615,12.436784, 
17.386250,12.436996,12.142834,80.000000,80.087000,0.000000,1.056615,12.436996, 
17.387917,12.436784,12.142728,80.000000,80.087000,0.000000,1.056615,12.436784, 
17.389583,12.436784,12.142728,80.000000,80.083000,0.000000,1.056615,12.436784, 
17.391250,12.436679,12.142411,80.000000,80.083000,0.000000,1.056615,12.436679, 
17.392917,12.436890,12.142411,80.000000,80.083000,0.000000,1.056615,12.436890, 
17.394583,12.436890,12.142306,80.000000,80.083000,0.000000,1.056615,12.436890, 
17.396250,12.436784,12.142306,80.000000,80.083000,0.000000,1.056615,12.436784, 
17.397917,12.436679,12.142306,80.000000,80.087000,0.000000,1.056615,12.436679, 
17.399583,12.436679,12.142306,80.000000,80.083000,0.000000,1.056615,12.436679, 
17.401250,12.436573,12.142306,80.000000,80.083000,0.000000,1.056615,12.436573, 
17.402917,12.436679,12.142200,80.000000,80.087000,0.000000,1.056615,12.436679, 
17.404583,12.436679,12.142200,80.000000,80.087000,0.000000,1.056615,12.436679, 
17.406250,12.436890,12.142306,80.000000,80.083000,0.000000,1.056615,12.436890, 
17.407917,12.436784,12.142306,80.000000,80.083000,0.000000,1.056615,12.436784, 
17.409583,12.436784,12.142306,80.000000,80.083000,0.000000,1.056615,12.436784, 
17.411250,12.436784,12.142306,80.000000,80.083000,0.000000,1.056615,12.436784, 
17.412917,12.436679,12.142094,80.000000,80.083000,0.000000,1.056615,12.436679, 
17.414583,12.436890,12.142306,80.000000,80.083000,0.000000,1.056615,12.436890, 
17.416250,12.436890,12.142200,80.000000,80.087000,0.000000,1.056615,12.436890, 
17.417917,12.437101,12.142200,80.000000,80.087000,0.000000,1.056615,12.437101, 
17.419583,12.436890,12.142411,80.000000,80.083000,0.000000,1.056615,12.436890, 
17.421250,12.436679,12.142306,80.000000,80.083000,0.000000,1.056615,12.436679, 
17.422917,12.436890,12.142306,80.000000,80.083000,0.000000,1.056615,12.436890, 
17.424583,12.436890,12.142306,80.000000,80.087000,0.000000,1.056615,12.436890, 
17.426250,12.436784,12.142306,80.000000,80.083000,0.000000,1.056615,12.436784, 
17.427917,12.436679,12.142306,80.000000,80.087000,0.000000,1.056615,12.436679, 
17.429583,12.436467,12.142517,80.000000,80.083000,0.000000,1.056615,12.436467, 
17.431250,12.436467,12.142517,80.000000,80.087000,0.000000,1.056615,12.436467, 
17.432917,12.436150,12.142517,80.000000,80.087000,0.000000,1.056615,12.436150, 
17.434583,12.436045,12.142411,80.000000,80.083000,0.000000,1.056615,12.436045, 
17.436250,12.436045,12.142517,80.000000,80.079000,0.000000,1.056615,12.436045, 
17.437917,12.436045,12.142517,80.000000,80.083000,0.000000,1.056615,12.436045, 
17.439583,12.435833,12.142411,80.000000,80.079000,0.000000,1.056615,12.435833, 
17.441250,12.436045,12.142411,80.000000,80.083000,0.000000,1.056615,12.436045, 
17.442917,12.435833,12.142411,80.000000,80.083000,0.000000,1.056615,12.435833, 
17.444583,12.435728,12.142623,80.000000,80.083000,0.000000,1.056615,12.435728, 
17.446250,12.435622,12.142623,80.000000,80.087000,0.000000,1.056615,12.435622, 
17.447917,12.435411,12.142728,80.000000,80.091000,0.000000,1.056615,12.435411, 
17.449583,12.435305,12.142728,80.000000,80.087000,0.000000,1.056615,12.435305, 
17.451250,12.435094,12.142834,80.000000,80.087000,0.000000,1.056615,12.435094, 
17.452917,12.435094,12.142834,80.000000,80.083000,0.000000,1.056615,12.435094, 
17.454583,12.434988,12.142834,80.000000,80.083000,0.000000,1.056615,12.434988, 
17.456250,12.435199,12.142834,80.000000,80.087000,0.000000,1.056615,12.435199, 
17.457917,12.435199,12.142728,80.000000,80.083000,0.000000,1.056615,12.435199, 
17.459583,12.435199,12.142728,80.000000,80.087000,0.000000,1.056615,12.435199, 
17.461250,12.435199,12.142517,80.000000,80.087000,0.000000,1.056615,12.435199, 
17.462917,12.435094,12.142411,80.000000,80.087000,0.000000,1.056615,12.435094, 
17.464583,12.435094,12.142517,80.000000,80.087000,0.000000,1.056615,12.435094, 
17.466250,12.435305,12.142623,80.000000,80.087000,0.000000,1.056615,12.435305, 
17.467917,12.435305,12.142728,80.000000,80.083000,0.000000,1.056615,12.435305, 
17.469583,12.435094,12.142623,80.000000,80.087000,0.000000,1.056615,12.435094, 
17.471250,12.435199,12.142728,80.000000,80.087000,0.000000,1.056615,12.435199, 
17.472917,12.435199,12.142728,80.000000,80.087000,0.000000,1.056615,12.435199, 
17.474583,12.435199,12.142834,80.000000,80.087000,0.000000,1.056615,12.435199, 
17.476250,12.435199,12.142834,80.000000,80.083000,0.000000,1.056615,12.435199, 
17.477917,12.435199,12.142728,80.000000,80.083000,0.000000,1.056615,12.435199, 
17.479583,12.435305,12.142834,80.000000,80.079000,0.000000,1.056615,12.435305, 
17.481250,12.435199,12.142623,80.000000,80.083000,0.000000,1.056615,12.435199, 
17.482917,12.435094,12.142728,80.000000,80.083000,0.000000,1.056615,12.435094, 
17.484583,12.435199,12.142623,80.000000,80.083000,0.000000,1.056615,12.435199, 
17.486250,12.435305,12.142623,80.000000,80.087000,0.000000,1.056615,12.435305, 
17.487917,12.435094,12.142517,80.000000,80.087000,0.000000,1.056615,12.435094, 
17.489583,12.435199,12.142623,80.000000,80.083000,0.000000,1.056615,12.435199, 
17.491250,12.435199,12.142623,80.000000,80.079000,0.000000,1.056615,12.435199, 
17.492917,12.435199,12.142728,80.000000,80.083000,0.000000,1.056615,12.435199, 
17.494583,12.435199,12.142728,80.000000,80.087000,0.000000,1.056615,12.435199, 
17.496250,12.435305,12.142728,80.000000,80.087000,0.000000,1.056615,12.435305, 
17.497917,12.435411,12.142728,80.000000,80.087000,0.000000,1.056615,12.435411, 
17.499583,12.435622,12.142623,80.000000,80.083000,0.000000,1.056615,12.435622, 
17.501250,12.435728,12.142623,80.000000,80.087000,0.000000,1.056615,12.435728, 
17.502917,12.435833,12.142517,80.000000,80.083000,0.000000,1.056615,12.435833, 
17.504583,12.435728,12.142623,80.000000,80.083000,0.000000,1.056615,12.435728, 
17.506250,12.435622,12.142728,80.000000,80.083000,0.000000,1.056615,12.435622, 
17.507917,12.435622,12.142623,80.000000,80.083000,0.000000,1.056615,12.435622, 
17.509583,12.435411,12.142623,80.000000,80.083000,0.000000,1.056615,12.435411, 
17.511250,12.435411,12.142517,80.000000,80.083000,0.000000,1.056615,12.435411, 
17.512917,12.435199,12.142411,80.000000,80.083000,0.000000,1.056615,12.435199, 
17.514583,12.435411,12.142411,80.000000,80.083000,0.000000,1.056615,12.435411, 
17.516250,12.435305,12.142306,80.000000,80.083000,0.000000,1.056615,12.435305, 
17.517917,12.435305,12.142411,80.000000,80.083000,0.000000,1.056615,12.435305, 
17.519583,12.435411,12.142411,80.000000,80.083000,0.000000,1.056615,12.435411, 
17.521250,12.435516,12.142517,80.000000,80.087000,0.000000,1.056615,12.435516, 
17.522917,12.435305,12.142411,80.000000,80.083000,0.000000,1.056615,12.435305, 
17.524583,12.435199,12.142728,80.000000,80.083000,0.000000,1.056615,12.435199, 
17.526250,12.435199,12.142940,80.000000,80.083000,0.000000,1.056615,12.435199, 
17.527917,12.435411,12.142834,80.000000,80.083000,0.000000,1.056615,12.435411, 
17.529583,12.435199,12.142728,80.000000,80.083000,0.000000,1.056615,12.435199, 
17.531250,12.434988,12.142623,80.000000,80.083000,0.000000,1.056615,12.434988, 
17.532917,12.434988,12.142728,80.000000,80.083000,0.000000,1.056615,12.434988, 
17.534583,12.435305,12.142411,80.000000,80.083000,0.000000,1.056615,12.435305, 
17.536250,12.435094,12.142411,80.000000,80.083000,0.000000,1.056615,12.435094, 
17.537917,12.434988,12.142306,80.000000,80.079000,0.000000,1.056615,12.434988, 
17.539583,12.435199,12.142306,80.000000,80.083000,0.000000,1.056615,12.435199, 
17.541250,12.435094,12.142200,80.000000,80.083000,0.000000,1.056615,12.435094, 
17.542917,12.435094,12.142200,80.000000,80.087000,0.000000,1.056615,12.435094, 
17.544583,12.434988,12.142094,80.000000,80.087000,0.000000,1.056615,12.434988, 
17.546250,12.434988,12.142094,80.000000,80.083000,0.000000,1.056615,12.434988, 
17.547917,12.434777,12.141989,80.000000,80.083000,0.000000,1.056615,12.434777, 
17.549583,12.434777,12.141883,80.000000,80.083000,0.000000,1.056615,12.434777, 
17.551250,12.434882,12.141989,80.000000,80.087000,0.000000,1.056615,12.434882, 
17.552917,12.434988,12.141777,80.000000,80.087000,0.000000,1.056615,12.434988, 
17.554583,12.434882,12.141672,80.000000,80.087000,0.000000,1.056615,12.434882, 
17.556250,12.434988,12.141777,80.000000,80.087000,0.000000,1.056615,12.434988, 
17.557917,12.434882,12.141672,80.000000,80.087000,0.000000,1.056615,12.434882, 
17.559583,12.434882,12.141672,80.000000,80.083000,0.000000,1.056615,12.434882, 
17.561250,12.435094,12.141672,80.000000,80.079000,0.000000,1.056615,12.435094, 
17.562917,12.435199,12.141777,80.000000,80.079000,0.000000,1.056615,12.435199, 
17.564583,12.435094,12.141672,80.000000,80.083000,0.000000,1.056615,12.435094, 
17.566250,12.435094,12.141777,80.000000,80.083000,0.000000,1.056615,12.435094, 
17.567917,12.435094,12.141883,80.000000,80.083000,0.000000,1.056615,12.435094, 
17.569583,12.435094,12.142094,80.000000,80.083000,0.000000,1.056615,12.435094, 
17.571250,12.435199,12.142200,80.000000,80.087000,0.000000,1.056615,12.435199, 
17.572917,12.435305,12.142411,80.000000,80.087000,0.000000,1.056615,12.435305, 
17.574583,12.435199,12.142411,80.000000,80.087000,0.000000,1.056615,12.435199, 
17.576250,12.435411,12.142411,80.000000,80.083000,0.000000,1.056615,12.435411, 
17.577917,12.435199,12.142623,80.000000,80.083000,0.000000,1.056615,12.435199, 
17.579583,12.435305,12.142728,80.000000,80.083000,0.000000,1.056615,12.435305, 
17.581250,12.435411,12.142940,80.000000,80.083000,0.000000,1.056615,12.435411, 
17.582917,12.435411,12.142940,80.000000,80.083000,0.000000,1.056615,12.435411, 
17.584583,12.435516,12.143045,80.000000,80.087000,0.000000,1.056615,12.435516, 
17.586250,12.435622,12.143257,80.000000,80.087000,0.000000,1.056615,12.435622, 
17.587917,12.435728,12.143362,80.000000,80.083000,0.000000,1.056615,12.435728, 
17.589583,12.435728,12.143574,80.000000,80.083000,0.000000,1.056615,12.435728, 
17.591250,12.435516,12.143362,80.000000,80.083000,0.000000,1.056615,12.435516, 
17.592917,12.435516,12.143468,80.000000,80.087000,0.000000,1.056615,12.435516, 
17.594583,12.435622,12.143574,80.000000,80.083000,0.000000,1.056615,12.435622, 
17.596250,12.435622,12.143574,80.000000,80.079000,0.000000,1.056615,12.435622, 
17.597917,12.435622,12.143574,80.000000,80.083000,0.000000,1.056615,12.435622, 
17.599583,12.435728,12.143574,80.000000,80.083000,0.000000,1.056615,12.435728, 
17.601250,12.435622,12.143362,80.000000,80.083000,0.000000,1.056615,12.435622, 
17.602917,12.435728,12.143468,80.000000,80.083000,0.000000,1.056615,12.435728, 
17.604583,12.435833,12.143362,80.000000,80.087000,0.000000,1.056615,12.435833, 
17.606250,12.435728,12.143362,80.000000,80.087000,0.000000,1.056615,12.435728, 
17.607917,12.435728,12.143362,80.000000,80.087000,0.000000,1.056615,12.435728, 
17.609583,12.435728,12.143362,80.000000,80.087000,0.000000,1.056615,12.435728, 
17.611250,12.435728,12.143362,80.000000,80.083000,0.000000,1.056615,12.435728, 
17.612917,12.435622,12.143468,80.000000,80.083000,0.000000,1.056615,12.435622, 
17.614583,12.435622,12.143679,80.000000,80.083000,0.000000,1.056615,12.435622, 
17.616250,12.435622,12.143679,80.000000,80.083000,0.000000,1.056615,12.435622, 
17.617917,12.435833,12.143785,80.000000,80.083000,0.000000,1.056615,12.435833, 
17.619583,12.435833,12.143785,80.000000,80.083000,0.000000,1.056615,12.435833, 
17.621250,12.435833,12.143679,80.000000,80.083000,0.000000,1.056615,12.435833, 
17.622917,12.435728,12.143785,80.000000,80.083000,0.000000,1.056615,12.435728, 
17.624583,12.435728,12.143891,80.000000,80.083000,0.000000,1.056615,12.435728, 
17.626250,12.435833,12.143996,80.000000,80.079000,0.000000,1.056615,12.435833, 
17.627917,12.435833,12.143891,80.000000,80.083000,0.000000,1.056615,12.435833, 
17.629583,12.435939,12.143785,80.000000,80.087000,0.000000,1.056615,12.435939, 
17.631250,12.435939,12.143785,80.000000,80.083000,0.000000,1.056615,12.435939, 
17.632917,12.435939,12.143785,80.000000,80.083000,0.000000,1.056615,12.435939, 
17.634583,12.436045,12.143891,80.000000,80.083000,0.000000,1.056615,12.436045, 
17.636250,12.436045,12.143679,80.000000,80.083000,0.000000,1.056615,12.436045, 
17.637917,12.436045,12.143785,80.000000,80.083000,0.000000,1.056615,12.436045, 
17.639583,12.436045,12.144102,80.000000,80.083000,0.000000,1.056615,12.436045, 
17.641250,12.436362,12.143891,80.000000,80.083000,0.000000,1.056615,12.436362, 
17.642917,12.436467,12.143785,80.000000,80.083000,0.000000,1.056615,12.436467, 
17.644583,12.436573,12.143891,80.000000,80.083000,0.000000,1.056615,12.436573, 
17.646250,12.436679,12.143785,80.000000,80.083000,0.000000,1.056615,12.436679, 
17.647917,12.436890,12.143785,80.000000,80.083000,0.000000,1.056615,12.436890, 
17.649583,12.436996,12.143996,80.000000,80.083000,0.000000,1.056615,12.436996, 
17.651250,12.436996,12.143996,80.000000,80.087000,0.000000,1.056615,12.436996, 
17.652917,12.437101,12.143996,80.000000,80.087000,0.000000,1.056615,12.437101, 
17.654583,12.437207,12.143996,80.000000,80.087000,0.000000,1.056615,12.437207, 
17.656250,12.437101,12.143785,80.000000,80.087000,0.000000,1.056615,12.437101, 
17.657917,12.437207,12.143574,80.000000,80.087000,0.000000,1.056615,12.437207, 
17.659583,12.436890,12.143574,80.000000,80.083000,0.000000,1.056615,12.436890, 
17.661250,12.436996,12.143574,80.000000,80.083000,0.000000,1.056615,12.436996, 
17.662917,12.437101,12.143468,80.000000,80.083000,0.000000,1.056615,12.437101, 
17.664583,12.436890,12.143468,80.000000,80.087000,0.000000,1.056615,12.436890, 
17.666250,12.436679,12.143151,80.000000,80.087000,0.000000,1.056615,12.436679, 
17.667917,12.436679,12.143045,80.000000,80.083000,0.000000,1.056615,12.436679, 
17.669583,12.436467,12.142940,80.000000,80.083000,0.000000,1.056615,12.436467, 
17.671250,12.436362,12.143045,80.000000,80.083000,0.000000,1.056615,12.436362, 
17.672917,12.436256,12.142940,80.000000,80.083000,0.000000,1.056615,12.436256, 
17.674583,12.436256,12.142940,80.000000,80.083000,0.000000,1.056615,12.436256, 
17.676250,12.435833,12.143045,80.000000,80.083000,0.000000,1.056615,12.435833, 
17.677917,12.436045,12.143151,80.000000,80.087000,0.000000,1.056615,12.436045, 
17.679583,12.435622,12.142940,80.000000,80.083000,0.000000,1.056615,12.435622, 
17.681250,12.435411,12.143257,80.000000,80.087000,0.000000,1.056615,12.435411, 
17.682917,12.435411,12.143151,80.000000,80.083000,0.000000,1.056615,12.435411, 
17.684583,12.435305,12.142940,80.000000,80.087000,0.000000,1.056615,12.435305, 
17.686250,12.435094,12.142834,80.000000,80.083000,0.000000,1.056615,12.435094, 
17.687917,12.434988,12.142728,80.000000,80.083000,0.000000,1.056615,12.434988, 
17.689583,12.435199,12.142728,80.000000,80.083000,0.000000,1.056615,12.435199, 
17.691250,12.435094,12.142517,80.000000,80.083000,0.000000,1.056615,12.435094, 
17.692917,12.435094,12.142411,80.000000,80.083000,0.000000,1.056615,12.435094, 
17.694583,12.434988,12.142517,80.000000,80.083000,0.000000,1.056615,12.434988, 
17.696250,12.434777,12.142623,80.000000,80.087000,0.000000,1.056615,12.434777, 
17.697917,12.434777,12.142517,80.000000,80.083000,0.000000,1.056615,12.434777, 
17.699583,12.434777,12.142517,80.000000,80.083000,0.000000,1.056615,12.434777, 
17.701250,12.434882,12.142623,80.000000,80.087000,0.000000,1.056615,12.434882, 
17.702917,12.434671,12.142517,80.000000,80.083000,0.000000,1.056615,12.434671, 
17.704583,12.434671,12.142623,80.000000,80.079000,0.000000,1.056615,12.434671, 
17.706250,12.434565,12.142623,80.000000,80.087000,0.000000,1.056615,12.434565, 
17.707917,12.434565,12.142940,80.000000,80.083000,0.000000,1.056615,12.434565, 
17.709583,12.434565,12.142940,80.000000,80.083000,0.000000,1.056615,12.434565, 
17.711250,12.434671,12.143045,80.000000,80.083000,0.000000,1.056615,12.434671, 
17.712917,12.434671,12.143257,80.000000,80.083000,0.000000,1.056615,12.434671, 
17.714583,12.434777,12.143468,80.000000,80.083000,0.000000,1.056615,12.434777, 
17.716250,12.434882,12.143468,80.000000,80.083000,0.000000,1.056615,12.434882, 
17.717917,12.434882,12.143362,80.000000,80.083000,0.000000,1.056615,12.434882, 
17.719583,12.434882,12.143468,80.000000,80.087000,0.000000,1.056615,12.434882, 
17.721250,12.434882,12.143574,80.000000,80.087000,0.000000,1.056615,12.434882, 
17.722917,12.434777,12.143362,80.000000,80.083000,0.000000,1.056615,12.434777, 
17.724583,12.434882,12.143468,80.000000,80.087000,0.000000,1.056615,12.434882, 
17.726250,12.434882,12.143679,80.000000,80.083000,0.000000,1.056615,12.434882, 
17.727917,12.434988,12.143362,80.000000,80.083000,0.000000,1.056615,12.434988, 
17.729583,12.435199,12.143362,80.000000,80.083000,0.000000,1.056615,12.435199, 
17.731250,12.435199,12.143257,80.000000,80.083000,0.000000,1.056615,12.435199, 
17.732917,12.435305,12.143362,80.000000,80.083000,0.000000,1.056615,12.435305, 
17.734583,12.435411,12.143045,80.000000,80.083000,0.000000,1.056615,12.435411, 
17.736250,12.435305,12.143151,80.000000,80.083000,0.000000,1.056615,12.435305, 
17.737917,12.435411,12.143045,80.000000,80.087000,0.000000,1.056615,12.435411, 
17.739583,12.435411,12.143257,80.000000,80.083000,0.000000,1.056615,12.435411, 
17.741250,12.435199,12.143151,80.000000,80.083000,0.000000,1.056615,12.435199, 
17.742917,12.434882,12.142834,80.000000,80.087000,0.000000,1.056615,12.434882, 
17.744583,12.435094,12.142623,80.000000,80.083000,0.000000,1.056615,12.435094, 
17.746250,12.434988,12.142623,80.000000,80.083000,0.000000,1.056615,12.434988, 
17.747917,12.435094,12.142306,80.000000,80.083000,0.000000,1.056615,12.435094, 
17.749583,12.435094,12.142728,80.000000,80.083000,0.000000,1.056615,12.435094, 
17.751250,12.434988,12.142623,80.000000,80.083000,0.000000,1.056615,12.434988, 
17.752917,12.434988,12.142411,80.000000,80.083000,0.000000,1.056615,12.434988, 
17.754583,12.434988,12.142623,80.000000,80.083000,0.000000,1.056615,12.434988, 
17.756250,12.434988,12.142411,80.000000,80.087000,0.000000,1.056615,12.434988, 
17.757917,12.434777,12.142517,80.000000,80.087000,0.000000,1.056615,12.434777, 
17.759583,12.435094,12.142517,80.000000,80.087000,0.000000,1.056615,12.435094, 
17.761250,12.434882,12.142517,80.000000,80.087000,0.000000,1.056615,12.434882, 
17.762917,12.434988,12.142411,80.000000,80.083000,0.000000,1.056615,12.434988, 
17.764583,12.434988,12.142306,80.000000,80.083000,0.000000,1.056615,12.434988, 
17.766250,12.435094,12.142411,80.000000,80.083000,0.000000,1.056615,12.435094, 
17.767917,12.435199,12.142411,80.000000,80.087000,0.000000,1.056615,12.435199, 
17.769583,12.435094,12.142200,80.000000,80.087000,0.000000,1.056615,12.435094, 
17.771250,12.435411,12.142411,80.000000,80.083000,0.000000,1.056615,12.435411, 
17.772917,12.435199,12.142411,80.000000,80.079000,0.000000,1.056615,12.435199, 
17.774583,12.435094,12.142306,80.000000,80.083000,0.000000,1.056615,12.435094, 
17.776250,12.435305,12.142411,80.000000,80.083000,0.000000,1.056615,12.435305, 
17.777917,12.435305,12.142517,80.000000,80.083000,0.000000,1.056615,12.435305, 
17.779583,12.435305,12.142411,80.000000,80.087000,0.000000,1.056615,12.435305, 
17.781250,12.435411,12.142306,80.000000,80.087000,0.000000,1.056615,12.435411, 
17.782917,12.435516,12.142411,80.000000,80.083000,0.000000,1.056615,12.435516, 
17.784583,12.435411,12.142623,80.000000,80.083000,0.000000,1.056615,12.435411, 
17.786250,12.435516,12.142623,80.000000,80.083000,0.000000,1.056615,12.435516, 
17.787917,12.435305,12.142728,80.000000,80.083000,0.000000,1.056615,12.435305, 
17.789583,12.435094,12.142728,80.000000,80.083000,0.000000,1.056615,12.435094, 
17.791250,12.435199,12.142623,80.000000,80.083000,0.000000,1.056615,12.435199, 
17.792917,12.434988,12.142623,80.000000,80.079000,0.000000,1.056615,12.434988, 
17.794583,12.435094,12.142623,80.000000,80.083000,0.000000,1.056615,12.435094, 
17.796250,12.434988,12.142517,80.000000,80.083000,0.000000,1.056615,12.434988, 
17.797917,12.434777,12.142623,80.000000,80.087000,0.000000,1.056615,12.434777, 
17.799583,12.434671,12.142623,80.000000,80.087000,0.000000,1.056615,12.434671, 
17.801250,12.434988,12.142728,80.000000,80.087000,0.000000,1.056615,12.434988, 
17.802917,12.435199,12.142834,80.000000,80.087000,0.000000,1.056615,12.435199, 
17.804583,12.435094,12.142728,80.000000,80.087000,0.000000,1.056615,12.435094, 
17.806250,12.435305,12.142728,80.000000,80.083000,0.000000,1.056615,12.435305, 
17.807917,12.435199,12.142728,80.000000,80.083000,0.000000,1.056615,12.435199, 
17.809583,12.435305,12.142834,80.000000,80.083000,0.000000,1.056615,12.435305, 
17.811250,12.435516,12.142728,80.000000,80.083000,0.000000,1.056615,12.435516, 
17.812917,12.435516,12.142728,80.000000,80.083000,0.000000,1.056615,12.435516, 
17.814583,12.435622,12.142517,80.000000,80.083000,0.000000,1.056615,12.435622, 
17.816250,12.435833,12.142728,80.000000,80.083000,0.000000,1.056615,12.435833, 
17.817917,12.435833,12.142728,80.000000,80.087000,0.000000,1.056615,12.435833, 
17.819583,12.435833,12.142728,80.000000,80.087000,0.000000,1.056615,12.435833, 
17.821250,12.436150,12.142728,80.000000,80.087000,0.000000,1.056615,12.436150, 
17.822917,12.436150,12.142623,80.000000,80.083000,0.000000,1.056615,12.436150, 
17.824583,12.436362,12.142623,80.000000,80.083000,0.000000,1.056615,12.436362, 
17.826250,12.436256,12.142517,80.000000,80.087000,0.000000,1.056615,12.436256, 
17.827917,12.436256,12.142517,80.000000,80.083000,0.000000,1.056615,12.436256, 
17.829583,12.436362,12.142411,80.000000,80.079000,0.000000,1.056615,12.436362, 
17.831250,12.436467,12.142517,80.000000,80.079000,0.000000,1.056615,12.436467, 
17.832917,12.436573,12.142623,80.000000,80.083000,0.000000,1.056615,12.436573, 
17.834583,12.436467,12.142728,80.000000,80.083000,0.000000,1.056615,12.436467, 
17.836250,12.436362,12.142728,80.000000,80.079000,0.000000,1.056615,12.436362, 
17.837917,12.436467,12.142728,80.000000,80.083000,0.000000,1.056615,12.436467, 
17.839583,12.436256,12.142834,80.000000,80.083000,0.000000,1.056615,12.436256, 
17.841250,12.436362,12.142940,80.000000,80.083000,0.000000,1.056615,12.436362, 
17.842917,12.436362,12.143045,80.000000,80.083000,0.000000,1.056615,12.436362, 
17.844583,12.436362,12.143151,80.000000,80.083000,0.000000,1.056615,12.436362, 
17.846250,12.436150,12.143151,80.000000,80.083000,0.000000,1.056615,12.436150, 
17.847917,12.436256,12.143257,80.000000,80.087000,0.000000,1.056615,12.436256, 
17.849583,12.436045,12.143362,80.000000,80.087000,0.000000,1.056615,12.436045, 
17.851250,12.436045,12.143257,80.000000,80.087000,0.000000,1.056615,12.436045, 
17.852917,12.435939,12.143151,80.000000,80.087000,0.000000,1.056615,12.435939, 
17.854583,12.435833,12.143468,80.000000,80.083000,0.000000,1.056615,12.435833, 
17.856250,12.435833,12.143045,80.000000,80.083000,0.000000,1.056615,12.435833, 
17.857917,12.435728,12.143045,80.000000,80.079000,0.000000,1.056615,12.435728, 
17.859583,12.435516,12.143151,80.000000,80.083000,0.000000,1.056615,12.435516, 
17.861250,12.435411,12.143362,80.000000,80.087000,0.000000,1.056615,12.435411, 
17.862917,12.435305,12.143362,80.000000,80.083000,0.000000,1.056615,12.435305, 
17.864583,12.435305,12.143257,80.000000,80.083000,0.000000,1.056615,12.435305, 
17.866250,12.435305,12.143151,80.000000,80.083000,0.000000,1.056615,12.435305, 
17.867917,12.435411,12.143257,80.000000,80.083000,0.000000,1.056615,12.435411, 
17.869583,12.435305,12.143362,80.000000,80.083000,0.000000,1.056615,12.435305, 
17.871250,12.435411,12.143468,80.000000,80.083000,0.000000,1.056615,12.435411, 
